"timestamp","customer_no","location_1"
2019-09-06 12:13:00.000,480,dairy
2019-09-06 12:13:00.000,486,checkout
2019-09-06 12:13:00.000,488,dairy
2019-09-06 12:13:00.000,490,spices
2019-09-06 12:13:00.000,495,dairy
2019-09-06 12:13:00.000,498,dairy
2019-09-06 12:13:00.000,499,fruit
2019-09-06 12:14:00.000,491,checkout
2019-09-06 12:14:00.000,492,dairy
2019-09-06 12:14:00.000,495,fruit
2019-09-06 12:15:00.000,476,checkout
2019-09-06 12:15:00.000,490,fruit
2019-09-06 12:15:00.000,492,checkout
2019-09-06 12:15:00.000,494,drinks
2019-09-06 12:15:00.000,495,drinks
2019-09-06 12:16:00.000,490,checkout
2019-09-06 12:16:00.000,494,checkout
2019-09-06 12:17:00.000,480,checkout
2019-09-06 12:17:00.000,493,spices
2019-09-06 12:17:00.000,495,spices
2019-09-06 12:17:00.000,500,fruit
2019-09-06 12:18:00.000,493,checkout
2019-09-06 12:18:00.000,495,drinks
2019-09-06 12:18:00.000,498,drinks
2019-09-06 12:19:00.000,482,checkout
2019-09-06 12:19:00.000,501,spices
2019-09-06 12:20:00.000,488,drinks
2019-09-06 12:20:00.000,495,checkout
2019-09-06 12:20:00.000,496,fruit
2019-09-06 12:20:00.000,501,checkout
2019-09-06 12:21:00.000,488,checkout
2019-09-06 12:21:00.000,496,checkout
2019-09-06 12:21:00.000,498,checkout
2019-09-06 12:21:00.000,499,dairy
2019-09-06 12:22:00.000,497,checkout
2019-09-06 12:22:00.000,502,dairy
2019-09-06 12:23:00.000,503,fruit
2019-09-06 12:23:00.000,504,fruit
2019-09-06 12:23:00.000,505,drinks
2019-09-06 12:24:00.000,499,checkout
2019-09-06 12:24:00.000,500,dairy
2019-09-06 12:24:00.000,503,checkout
2019-09-06 12:24:00.000,504,dairy
2019-09-06 12:24:00.000,505,fruit
2019-09-06 12:25:00.000,502,drinks
2019-09-06 12:25:00.000,506,fruit
2019-09-06 12:25:00.000,507,fruit
2019-09-06 12:26:00.000,500,spices
2019-09-06 12:26:00.000,506,dairy
2019-09-06 12:26:00.000,507,checkout
2019-09-06 12:27:00.000,504,checkout
2019-09-06 12:27:00.000,505,spices
2019-09-06 12:28:00.000,502,checkout
2019-09-06 12:30:00.000,500,drinks
2019-09-06 12:30:00.000,505,drinks
2019-09-06 12:31:00.000,508,fruit
2019-09-06 12:31:00.000,509,dairy
2019-09-06 12:31:00.000,510,spices
2019-09-06 12:31:00.000,511,fruit
2019-09-06 12:33:00.000,505,fruit
2019-09-06 12:33:00.000,510,drinks
2019-09-06 12:33:00.000,512,drinks
2019-09-06 12:34:00.000,508,checkout
2019-09-06 12:35:00.000,500,checkout
2019-09-06 12:35:00.000,505,checkout
2019-09-06 12:35:00.000,509,checkout
2019-09-06 12:35:00.000,513,fruit
2019-09-06 12:35:00.000,514,dairy
2019-09-06 12:35:00.000,515,fruit
2019-09-06 12:35:00.000,516,drinks
2019-09-06 12:36:00.000,511,dairy
2019-09-06 12:36:00.000,512,checkout
2019-09-06 12:36:00.000,517,drinks
2019-09-06 12:36:00.000,518,fruit
2019-09-06 12:36:00.000,519,spices
2019-09-06 12:37:00.000,510,checkout
2019-09-06 12:37:00.000,514,spices
2019-09-06 12:37:00.000,517,checkout
2019-09-06 12:37:00.000,518,spices
2019-09-06 12:37:00.000,520,spices
2019-09-06 12:37:00.000,521,fruit
2019-09-06 12:38:00.000,506,checkout
2019-09-06 12:38:00.000,513,drinks
2019-09-06 12:38:00.000,514,drinks
2019-09-06 12:38:00.000,516,spices
2019-09-06 12:38:00.000,520,dairy
2019-09-06 12:38:00.000,521,drinks
2019-09-06 12:39:00.000,511,checkout
2019-09-06 12:39:00.000,515,dairy
2019-09-06 12:39:00.000,518,dairy
2019-09-06 12:39:00.000,519,checkout
2019-09-06 12:39:00.000,520,spices
2019-09-06 12:39:00.000,522,fruit
2019-09-06 12:39:00.000,523,fruit
2019-09-06 12:39:00.000,524,spices
2019-09-06 12:39:00.000,525,drinks
2019-09-06 12:39:00.000,526,drinks
2019-09-06 12:39:00.000,527,dairy
2019-09-06 12:40:00.000,513,checkout
2019-09-06 12:40:00.000,516,checkout
2019-09-06 12:40:00.000,521,spices
2019-09-06 12:40:00.000,524,dairy
2019-09-06 12:40:00.000,525,checkout
2019-09-06 12:40:00.000,526,spices
2019-09-06 12:40:00.000,528,fruit
2019-09-06 12:40:00.000,529,fruit
2019-09-06 12:40:00.000,530,drinks
2019-09-06 12:40:00.000,531,spices
2019-09-06 12:40:00.000,532,fruit
2019-09-06 12:41:00.000,518,checkout
2019-09-06 12:41:00.000,522,drinks
2019-09-06 12:41:00.000,526,dairy
2019-09-06 12:41:00.000,527,checkout
2019-09-06 12:41:00.000,528,drinks
2019-09-06 12:41:00.000,530,checkout
2019-09-06 12:41:00.000,532,checkout
2019-09-06 12:41:00.000,533,drinks
2019-09-06 12:41:00.000,534,spices
2019-09-06 12:41:00.000,535,fruit
2019-09-06 12:41:00.000,536,spices
2019-09-06 12:41:00.000,537,spices
2019-09-06 12:42:00.000,522,checkout
2019-09-06 12:42:00.000,526,fruit
2019-09-06 12:42:00.000,528,checkout
2019-09-06 12:42:00.000,534,drinks
2019-09-06 12:42:00.000,535,checkout
2019-09-06 12:42:00.000,536,checkout
2019-09-06 12:42:00.000,537,fruit
2019-09-06 12:43:00.000,521,drinks
2019-09-06 12:43:00.000,531,fruit
2019-09-06 12:43:00.000,537,checkout
2019-09-06 12:44:00.000,514,spices
2019-09-06 12:44:00.000,515,spices
2019-09-06 12:44:00.000,523,dairy
2019-09-06 12:44:00.000,529,checkout
2019-09-06 12:44:00.000,533,checkout
2019-09-06 12:44:00.000,534,checkout
2019-09-06 12:44:00.000,538,spices
2019-09-06 12:45:00.000,514,drinks
2019-09-06 12:45:00.000,515,drinks
2019-09-06 12:45:00.000,520,fruit
2019-09-06 12:45:00.000,521,checkout
2019-09-06 12:45:00.000,524,checkout
2019-09-06 12:45:00.000,538,dairy
2019-09-06 12:46:00.000,514,spices
2019-09-06 12:46:00.000,531,dairy
2019-09-06 12:46:00.000,538,spices
2019-09-06 12:46:00.000,539,spices
2019-09-06 12:47:00.000,514,checkout
2019-09-06 12:47:00.000,538,dairy
2019-09-06 12:47:00.000,539,dairy
2019-09-06 12:48:00.000,515,fruit
2019-09-06 12:48:00.000,523,spices
2019-09-06 12:48:00.000,526,checkout
2019-09-06 12:48:00.000,531,checkout
2019-09-06 12:48:00.000,539,spices
2019-09-06 12:48:00.000,540,spices
2019-09-06 12:49:00.000,515,dairy
2019-09-06 12:49:00.000,523,dairy
2019-09-06 12:49:00.000,539,drinks
2019-09-06 12:49:00.000,541,spices
2019-09-06 12:50:00.000,523,checkout
2019-09-06 12:50:00.000,539,checkout
2019-09-06 12:50:00.000,540,dairy
2019-09-06 12:50:00.000,541,drinks
2019-09-06 12:51:00.000,520,checkout
2019-09-06 12:51:00.000,542,drinks
2019-09-06 12:52:00.000,541,spices
2019-09-06 12:52:00.000,542,fruit
2019-09-06 12:53:00.000,538,spices
2019-09-06 12:53:00.000,541,checkout
2019-09-06 12:54:00.000,538,drinks
2019-09-06 12:54:00.000,540,checkout
2019-09-06 12:54:00.000,542,spices
2019-09-06 12:54:00.000,543,spices
2019-09-06 12:54:00.000,544,drinks
2019-09-06 12:54:00.000,545,fruit
2019-09-06 12:54:00.000,546,fruit
2019-09-06 12:55:00.000,515,checkout
2019-09-06 12:55:00.000,542,checkout
2019-09-06 12:55:00.000,543,dairy
2019-09-06 12:55:00.000,546,checkout
2019-09-06 12:55:00.000,547,fruit
2019-09-06 12:55:00.000,548,drinks
2019-09-06 12:55:00.000,549,fruit
2019-09-06 12:55:00.000,550,dairy
2019-09-06 12:55:00.000,551,dairy
2019-09-06 12:55:00.000,552,fruit
2019-09-06 12:56:00.000,543,spices
2019-09-06 12:56:00.000,544,checkout
2019-09-06 12:56:00.000,545,checkout
2019-09-06 12:56:00.000,547,drinks
2019-09-06 12:56:00.000,549,checkout
2019-09-06 12:56:00.000,551,checkout
2019-09-06 12:56:00.000,552,checkout
2019-09-06 12:56:00.000,553,fruit
2019-09-06 12:57:00.000,543,drinks
2019-09-06 12:57:00.000,553,checkout
2019-09-06 12:57:00.000,554,fruit
2019-09-06 12:57:00.000,555,fruit
2019-09-06 12:58:00.000,538,spices
2019-09-06 12:58:00.000,547,checkout
2019-09-06 12:58:00.000,548,fruit
2019-09-06 12:58:00.000,554,checkout
2019-09-06 12:59:00.000,538,dairy
2019-09-06 12:59:00.000,543,spices
2019-09-06 12:59:00.000,555,spices
2019-09-06 13:00:00.000,543,checkout
2019-09-06 13:00:00.000,548,dairy
2019-09-06 13:00:00.000,555,dairy
2019-09-06 13:00:00.000,556,dairy
2019-09-06 13:00:00.000,557,fruit
2019-09-06 13:01:00.000,538,checkout
2019-09-06 13:01:00.000,555,spices
2019-09-06 13:01:00.000,556,drinks
2019-09-06 13:01:00.000,557,spices
2019-09-06 13:01:00.000,558,fruit
2019-09-06 13:02:00.000,555,drinks
2019-09-06 13:02:00.000,557,drinks
2019-09-06 13:02:00.000,558,dairy
2019-09-06 13:02:00.000,559,spices
2019-09-06 13:03:00.000,555,checkout
2019-09-06 13:03:00.000,560,spices
2019-09-06 13:04:00.000,548,checkout
2019-09-06 13:04:00.000,557,checkout
2019-09-06 13:04:00.000,560,dairy
2019-09-06 13:05:00.000,561,drinks
2019-09-06 13:05:00.000,562,fruit
2019-09-06 13:05:00.000,563,dairy
2019-09-06 13:06:00.000,550,checkout
2019-09-06 13:06:00.000,559,drinks
2019-09-06 13:06:00.000,560,spices
2019-09-06 13:06:00.000,563,drinks
2019-09-06 13:06:00.000,564,dairy
2019-09-06 13:06:00.000,565,fruit
2019-09-06 13:06:00.000,566,fruit
2019-09-06 13:06:00.000,567,dairy
2019-09-06 13:06:00.000,568,spices
2019-09-06 13:06:00.000,569,fruit
2019-09-06 13:07:00.000,559,checkout
2019-09-06 13:07:00.000,562,checkout
2019-09-06 13:07:00.000,563,checkout
2019-09-06 13:07:00.000,565,checkout
2019-09-06 13:07:00.000,568,fruit
2019-09-06 13:07:00.000,569,checkout
2019-09-06 13:07:00.000,570,spices
2019-09-06 13:08:00.000,556,spices
2019-09-06 13:08:00.000,567,spices
2019-09-06 13:08:00.000,568,dairy
2019-09-06 13:09:00.000,561,checkout
2019-09-06 13:09:00.000,570,checkout
2019-09-06 13:10:00.000,560,drinks
2019-09-06 13:10:00.000,567,checkout
2019-09-06 13:10:00.000,568,checkout
2019-09-06 13:12:00.000,556,checkout
2019-09-06 13:12:00.000,571,fruit
2019-09-06 13:12:00.000,572,dairy
2019-09-06 13:12:00.000,573,dairy
2019-09-06 13:12:00.000,574,drinks
2019-09-06 13:13:00.000,573,checkout
2019-09-06 13:13:00.000,574,checkout
2019-09-06 13:14:00.000,566,dairy
2019-09-06 13:14:00.000,575,dairy
2019-09-06 13:14:00.000,576,fruit
2019-09-06 13:15:00.000,558,checkout
2019-09-06 13:15:00.000,560,fruit
2019-09-06 13:15:00.000,564,spices
2019-09-06 13:15:00.000,576,dairy
2019-09-06 13:15:00.000,577,dairy
2019-09-06 13:15:00.000,578,dairy
2019-09-06 13:15:00.000,579,drinks
2019-09-06 13:15:00.000,580,spices
2019-09-06 13:16:00.000,560,checkout
2019-09-06 13:16:00.000,564,dairy
2019-09-06 13:16:00.000,577,checkout
2019-09-06 13:16:00.000,579,fruit
2019-09-06 13:16:00.000,581,dairy
2019-09-06 13:16:00.000,582,fruit
2019-09-06 13:16:00.000,583,fruit
2019-09-06 13:16:00.000,584,drinks
2019-09-06 13:16:00.000,585,fruit
2019-09-06 13:17:00.000,576,checkout
2019-09-06 13:17:00.000,580,drinks
2019-09-06 13:17:00.000,583,checkout
2019-09-06 13:17:00.000,586,dairy
2019-09-06 13:18:00.000,579,drinks
2019-09-06 13:18:00.000,580,spices
2019-09-06 13:18:00.000,585,checkout
2019-09-06 13:18:00.000,587,spices
2019-09-06 13:18:00.000,588,dairy
2019-09-06 13:18:00.000,589,fruit
2019-09-06 13:18:00.000,590,spices
2019-09-06 13:19:00.000,566,checkout
2019-09-06 13:19:00.000,571,drinks
2019-09-06 13:19:00.000,579,checkout
2019-09-06 13:19:00.000,580,drinks
2019-09-06 13:19:00.000,590,dairy
2019-09-06 13:19:00.000,591,dairy
2019-09-06 13:19:00.000,592,fruit
2019-09-06 13:19:00.000,593,fruit
2019-09-06 13:19:00.000,594,fruit
2019-09-06 13:19:00.000,595,dairy
2019-09-06 13:20:00.000,571,fruit
2019-09-06 13:20:00.000,575,spices
2019-09-06 13:20:00.000,578,drinks
2019-09-06 13:20:00.000,582,checkout
2019-09-06 13:20:00.000,584,spices
2019-09-06 13:20:00.000,587,dairy
2019-09-06 13:20:00.000,593,checkout
2019-09-06 13:20:00.000,596,spices
2019-09-06 13:20:00.000,597,fruit
2019-09-06 13:20:00.000,598,spices
2019-09-06 13:21:00.000,578,checkout
2019-09-06 13:21:00.000,580,checkout
2019-09-06 13:21:00.000,589,drinks
2019-09-06 13:21:00.000,590,checkout
2019-09-06 13:21:00.000,591,checkout
2019-09-06 13:21:00.000,596,drinks
2019-09-06 13:21:00.000,598,fruit
2019-09-06 13:22:00.000,572,checkout
2019-09-06 13:22:00.000,584,drinks
2019-09-06 13:22:00.000,589,checkout
2019-09-06 13:22:00.000,592,checkout
2019-09-06 13:22:00.000,594,spices
2019-09-06 13:22:00.000,597,drinks
2019-09-06 13:22:00.000,599,fruit
2019-09-06 13:22:00.000,600,fruit
2019-09-06 13:22:00.000,601,spices
2019-09-06 13:23:00.000,581,checkout
2019-09-06 13:23:00.000,584,spices
2019-09-06 13:23:00.000,586,drinks
2019-09-06 13:23:00.000,596,checkout
2019-09-06 13:23:00.000,599,checkout
2019-09-06 13:23:00.000,600,checkout
2019-09-06 13:23:00.000,601,checkout
2019-09-06 13:24:00.000,571,drinks
2019-09-06 13:24:00.000,575,checkout
2019-09-06 13:24:00.000,588,drinks
2019-09-06 13:24:00.000,597,checkout
2019-09-06 13:24:00.000,602,spices
2019-09-06 13:24:00.000,603,dairy
2019-09-06 13:25:00.000,564,fruit
2019-09-06 13:25:00.000,571,spices
2019-09-06 13:25:00.000,584,checkout
2019-09-06 13:25:00.000,594,dairy
2019-09-06 13:26:00.000,571,checkout
2019-09-06 13:26:00.000,586,spices
2019-09-06 13:26:00.000,587,fruit
2019-09-06 13:26:00.000,602,drinks
2019-09-06 13:26:00.000,604,fruit
2019-09-06 13:26:00.000,605,spices
2019-09-06 13:26:00.000,606,dairy
2019-09-06 13:26:00.000,607,drinks
2019-09-06 13:26:00.000,608,fruit
2019-09-06 13:26:00.000,609,fruit
2019-09-06 13:27:00.000,586,drinks
2019-09-06 13:27:00.000,587,drinks
2019-09-06 13:27:00.000,594,fruit
2019-09-06 13:27:00.000,598,dairy
2019-09-06 13:27:00.000,604,drinks
2019-09-06 13:27:00.000,605,fruit
2019-09-06 13:27:00.000,609,spices
2019-09-06 13:27:00.000,610,fruit
2019-09-06 13:27:00.000,611,spices
2019-09-06 13:27:00.000,612,fruit
2019-09-06 13:28:00.000,586,fruit
2019-09-06 13:28:00.000,587,fruit
2019-09-06 13:28:00.000,588,checkout
2019-09-06 13:28:00.000,598,fruit
2019-09-06 13:28:00.000,605,checkout
2019-09-06 13:28:00.000,606,spices
2019-09-06 13:28:00.000,607,spices
2019-09-06 13:28:00.000,608,spices
2019-09-06 13:28:00.000,609,fruit
2019-09-06 13:28:00.000,610,checkout
2019-09-06 13:28:00.000,613,dairy
2019-09-06 13:28:00.000,614,spices
2019-09-06 13:28:00.000,615,drinks
2019-09-06 13:28:00.000,616,fruit
2019-09-06 13:28:00.000,617,dairy
2019-09-06 13:28:00.000,618,dairy
2019-09-06 13:29:00.000,586,checkout
2019-09-06 13:29:00.000,598,checkout
2019-09-06 13:29:00.000,604,checkout
2019-09-06 13:29:00.000,607,dairy
2019-09-06 13:29:00.000,608,checkout
2019-09-06 13:29:00.000,609,dairy
2019-09-06 13:29:00.000,614,drinks
2019-09-06 13:29:00.000,616,checkout
2019-09-06 13:29:00.000,617,checkout
2019-09-06 13:29:00.000,618,checkout
2019-09-06 13:29:00.000,619,dairy
2019-09-06 13:29:00.000,620,spices
2019-09-06 13:29:00.000,621,fruit
2019-09-06 13:30:00.000,606,checkout
2019-09-06 13:30:00.000,613,checkout
2019-09-06 13:30:00.000,614,checkout
2019-09-06 13:30:00.000,615,checkout
2019-09-06 13:31:00.000,587,checkout
2019-09-06 13:31:00.000,594,checkout
2019-09-06 13:31:00.000,595,checkout
2019-09-06 13:31:00.000,611,fruit
2019-09-06 13:31:00.000,620,checkout
2019-09-06 13:31:00.000,621,checkout
2019-09-06 13:31:00.000,622,spices
2019-09-06 13:31:00.000,623,dairy
2019-09-06 13:31:00.000,624,dairy
2019-09-06 13:31:00.000,625,fruit
2019-09-06 13:31:00.000,626,dairy
2019-09-06 13:31:00.000,627,dairy
2019-09-06 13:31:00.000,628,spices
2019-09-06 13:32:00.000,611,checkout
2019-09-06 13:32:00.000,625,checkout
2019-09-06 13:32:00.000,629,fruit
2019-09-06 13:32:00.000,630,dairy
2019-09-06 13:32:00.000,631,drinks
2019-09-06 13:33:00.000,564,checkout
2019-09-06 13:33:00.000,602,spices
2019-09-06 13:33:00.000,612,checkout
2019-09-06 13:33:00.000,622,drinks
2019-09-06 13:33:00.000,624,checkout
2019-09-06 13:33:00.000,626,checkout
2019-09-06 13:33:00.000,629,dairy
2019-09-06 13:33:00.000,630,checkout
2019-09-06 13:34:00.000,609,checkout
2019-09-06 13:34:00.000,622,fruit
2019-09-06 13:34:00.000,627,spices
2019-09-06 13:34:00.000,629,fruit
2019-09-06 13:34:00.000,631,spices
2019-09-06 13:34:00.000,632,dairy
2019-09-06 13:35:00.000,602,checkout
2019-09-06 13:35:00.000,603,drinks
2019-09-06 13:35:00.000,619,fruit
2019-09-06 13:35:00.000,622,dairy
2019-09-06 13:35:00.000,627,checkout
2019-09-06 13:35:00.000,628,dairy
2019-09-06 13:35:00.000,629,checkout
2019-09-06 13:35:00.000,632,drinks
2019-09-06 13:35:00.000,633,spices
2019-09-06 13:35:00.000,634,dairy
2019-09-06 13:35:00.000,635,spices
2019-09-06 13:36:00.000,631,checkout
2019-09-06 13:36:00.000,633,drinks
2019-09-06 13:37:00.000,603,spices
2019-09-06 13:37:00.000,607,fruit
2019-09-06 13:37:00.000,628,fruit
2019-09-06 13:37:00.000,634,spices
2019-09-06 13:37:00.000,636,fruit
2019-09-06 13:38:00.000,603,dairy
2019-09-06 13:38:00.000,619,checkout
2019-09-06 13:38:00.000,623,checkout
2019-09-06 13:38:00.000,633,spices
2019-09-06 13:38:00.000,635,dairy
2019-09-06 13:39:00.000,607,checkout
2019-09-06 13:39:00.000,632,spices
2019-09-06 13:39:00.000,633,drinks
2019-09-06 13:39:00.000,634,fruit
2019-09-06 13:39:00.000,637,fruit
2019-09-06 13:40:00.000,636,checkout
2019-09-06 13:40:00.000,637,drinks
2019-09-06 13:41:00.000,603,checkout
2019-09-06 13:41:00.000,634,dairy
2019-09-06 13:41:00.000,635,checkout
2019-09-06 13:42:00.000,632,drinks
2019-09-06 13:43:00.000,622,checkout
2019-09-06 13:43:00.000,633,spices
2019-09-06 13:43:00.000,637,checkout
2019-09-06 13:43:00.000,638,fruit
2019-09-06 13:43:00.000,639,drinks
2019-09-06 13:43:00.000,640,dairy
2019-09-06 13:44:00.000,628,checkout
2019-09-06 13:44:00.000,633,checkout
2019-09-06 13:44:00.000,639,checkout
2019-09-06 13:44:00.000,640,drinks
2019-09-06 13:44:00.000,641,fruit
2019-09-06 13:44:00.000,642,spices
2019-09-06 13:45:00.000,638,dairy
2019-09-06 13:45:00.000,642,dairy
2019-09-06 13:45:00.000,643,spices
2019-09-06 13:45:00.000,644,fruit
2019-09-06 13:45:00.000,645,fruit
2019-09-06 13:45:00.000,646,fruit
2019-09-06 13:46:00.000,643,dairy
2019-09-06 13:46:00.000,646,spices
2019-09-06 13:46:00.000,647,spices
2019-09-06 13:46:00.000,648,drinks
2019-09-06 13:47:00.000,632,checkout
2019-09-06 13:47:00.000,638,fruit
2019-09-06 13:47:00.000,641,dairy
2019-09-06 13:47:00.000,642,fruit
2019-09-06 13:47:00.000,646,checkout
2019-09-06 13:47:00.000,648,fruit
2019-09-06 13:47:00.000,649,fruit
2019-09-06 13:48:00.000,644,dairy
2019-09-06 13:48:00.000,647,checkout
2019-09-06 13:48:00.000,648,drinks
2019-09-06 13:48:00.000,650,spices
2019-09-06 13:48:00.000,651,dairy
2019-09-06 13:49:00.000,634,fruit
2019-09-06 13:49:00.000,642,dairy
2019-09-06 13:49:00.000,650,dairy
2019-09-06 13:49:00.000,652,fruit
2019-09-06 13:50:00.000,634,checkout
2019-09-06 13:50:00.000,642,checkout
2019-09-06 13:50:00.000,648,checkout
2019-09-06 13:50:00.000,650,spices
2019-09-06 13:50:00.000,652,drinks
2019-09-06 13:50:00.000,653,dairy
2019-09-06 13:50:00.000,654,dairy
2019-09-06 13:51:00.000,649,drinks
2019-09-06 13:51:00.000,650,dairy
2019-09-06 13:51:00.000,652,checkout
2019-09-06 13:51:00.000,653,fruit
2019-09-06 13:52:00.000,645,checkout
2019-09-06 13:52:00.000,653,spices
2019-09-06 13:52:00.000,655,fruit
2019-09-06 13:52:00.000,656,spices
2019-09-06 13:53:00.000,638,checkout
2019-09-06 13:53:00.000,640,checkout
2019-09-06 13:53:00.000,644,checkout
2019-09-06 13:53:00.000,656,dairy
2019-09-06 13:53:00.000,657,drinks
2019-09-06 13:53:00.000,658,dairy
2019-09-06 13:53:00.000,659,dairy
2019-09-06 13:53:00.000,660,spices
2019-09-06 13:53:00.000,661,fruit
2019-09-06 13:54:00.000,653,dairy
2019-09-06 13:54:00.000,654,checkout
2019-09-06 13:54:00.000,658,drinks
2019-09-06 13:54:00.000,659,spices
2019-09-06 13:54:00.000,661,checkout
2019-09-06 13:55:00.000,651,fruit
2019-09-06 13:55:00.000,653,checkout
2019-09-06 13:55:00.000,655,spices
2019-09-06 13:55:00.000,658,fruit
2019-09-06 13:55:00.000,659,drinks
2019-09-06 13:55:00.000,660,dairy
2019-09-06 13:55:00.000,662,spices
2019-09-06 13:55:00.000,663,spices
2019-09-06 13:56:00.000,649,checkout
2019-09-06 13:56:00.000,651,checkout
2019-09-06 13:56:00.000,657,fruit
2019-09-06 13:56:00.000,659,checkout
2019-09-06 13:56:00.000,660,checkout
2019-09-06 13:56:00.000,663,dairy
2019-09-06 13:56:00.000,664,fruit
2019-09-06 13:56:00.000,665,dairy
2019-09-06 13:56:00.000,666,drinks
2019-09-06 13:57:00.000,655,drinks
2019-09-06 13:57:00.000,664,drinks
2019-09-06 13:57:00.000,667,dairy
2019-09-06 13:57:00.000,668,spices
2019-09-06 13:57:00.000,669,drinks
2019-09-06 13:58:00.000,641,spices
2019-09-06 13:58:00.000,657,checkout
2019-09-06 13:58:00.000,662,checkout
2019-09-06 13:58:00.000,667,fruit
2019-09-06 13:58:00.000,670,dairy
2019-09-06 13:58:00.000,671,dairy
2019-09-06 13:59:00.000,641,dairy
2019-09-06 13:59:00.000,655,checkout
2019-09-06 13:59:00.000,664,spices
2019-09-06 13:59:00.000,665,drinks
2019-09-06 13:59:00.000,670,checkout
2019-09-06 14:00:00.000,643,drinks
2019-09-06 14:00:00.000,664,dairy
2019-09-06 14:00:00.000,665,spices
2019-09-06 14:00:00.000,667,dairy
2019-09-06 14:00:00.000,672,fruit
2019-09-06 14:00:00.000,673,fruit
2019-09-06 14:01:00.000,664,drinks
2019-09-06 14:01:00.000,668,dairy
2019-09-06 14:01:00.000,672,dairy
2019-09-06 14:01:00.000,674,dairy
2019-09-06 14:01:00.000,675,spices
2019-09-06 14:01:00.000,676,fruit
2019-09-06 14:01:00.000,677,fruit
2019-09-06 14:02:00.000,643,checkout
2019-09-06 14:02:00.000,658,checkout
2019-09-06 14:02:00.000,663,checkout
2019-09-06 14:02:00.000,664,checkout
2019-09-06 14:02:00.000,667,fruit
2019-09-06 14:02:00.000,669,checkout
2019-09-06 14:02:00.000,674,fruit
2019-09-06 14:02:00.000,675,drinks
2019-09-06 14:02:00.000,677,checkout
2019-09-06 14:02:00.000,678,spices
2019-09-06 14:02:00.000,679,spices
2019-09-06 14:03:00.000,650,spices
2019-09-06 14:03:00.000,665,drinks
2019-09-06 14:03:00.000,667,drinks
2019-09-06 14:03:00.000,671,spices
2019-09-06 14:03:00.000,672,drinks
2019-09-06 14:03:00.000,674,spices
2019-09-06 14:03:00.000,679,dairy
2019-09-06 14:04:00.000,665,checkout
2019-09-06 14:04:00.000,666,checkout
2019-09-06 14:04:00.000,671,drinks
2019-09-06 14:04:00.000,674,dairy
2019-09-06 14:04:00.000,676,checkout
2019-09-06 14:04:00.000,678,dairy
2019-09-06 14:04:00.000,680,fruit
2019-09-06 14:04:00.000,681,fruit
2019-09-06 14:04:00.000,682,fruit
2019-09-06 14:04:00.000,683,fruit
2019-09-06 14:05:00.000,641,spices
2019-09-06 14:05:00.000,671,checkout
2019-09-06 14:05:00.000,675,checkout
2019-09-06 14:05:00.000,678,spices
2019-09-06 14:05:00.000,681,dairy
2019-09-06 14:05:00.000,682,checkout
2019-09-06 14:05:00.000,684,dairy
2019-09-06 14:06:00.000,641,checkout
2019-09-06 14:06:00.000,680,drinks
2019-09-06 14:06:00.000,685,fruit
2019-09-06 14:07:00.000,650,dairy
2019-09-06 14:07:00.000,678,drinks
2019-09-06 14:07:00.000,683,dairy
2019-09-06 14:07:00.000,686,spices
2019-09-06 14:07:00.000,687,fruit
2019-09-06 14:07:00.000,688,drinks
2019-09-06 14:07:00.000,689,drinks
2019-09-06 14:08:00.000,673,dairy
2019-09-06 14:08:00.000,674,checkout
2019-09-06 14:08:00.000,679,fruit
2019-09-06 14:08:00.000,680,checkout
2019-09-06 14:08:00.000,681,checkout
2019-09-06 14:08:00.000,684,checkout
2019-09-06 14:08:00.000,687,checkout
2019-09-06 14:08:00.000,688,spices
2019-09-06 14:08:00.000,690,fruit
2019-09-06 14:09:00.000,668,spices
2019-09-06 14:09:00.000,673,checkout
2019-09-06 14:09:00.000,685,checkout
2019-09-06 14:09:00.000,689,checkout
2019-09-06 14:09:00.000,691,dairy
2019-09-06 14:10:00.000,656,spices
2019-09-06 14:10:00.000,672,checkout
2019-09-06 14:10:00.000,678,checkout
2019-09-06 14:11:00.000,656,drinks
2019-09-06 14:11:00.000,688,fruit
2019-09-06 14:11:00.000,692,fruit
2019-09-06 14:11:00.000,693,drinks
2019-09-06 14:12:00.000,667,spices
2019-09-06 14:12:00.000,679,checkout
2019-09-06 14:12:00.000,686,drinks
2019-09-06 14:12:00.000,688,spices
2019-09-06 14:12:00.000,694,fruit
2019-09-06 14:12:00.000,695,fruit
2019-09-06 14:13:00.000,656,checkout
2019-09-06 14:13:00.000,668,checkout
2019-09-06 14:13:00.000,686,checkout
2019-09-06 14:13:00.000,691,spices
2019-09-06 14:13:00.000,692,dairy
2019-09-06 14:13:00.000,694,checkout
2019-09-06 14:13:00.000,695,checkout
2019-09-06 14:13:00.000,696,spices
2019-09-06 14:14:00.000,650,spices
2019-09-06 14:14:00.000,667,dairy
2019-09-06 14:14:00.000,688,fruit
2019-09-06 14:14:00.000,693,checkout
2019-09-06 14:14:00.000,696,fruit
2019-09-06 14:15:00.000,650,drinks
2019-09-06 14:15:00.000,667,checkout
2019-09-06 14:15:00.000,683,checkout
2019-09-06 14:15:00.000,690,drinks
2019-09-06 14:16:00.000,650,checkout
2019-09-06 14:16:00.000,690,fruit
2019-09-06 14:16:00.000,691,drinks
2019-09-06 14:16:00.000,697,dairy
2019-09-06 14:16:00.000,698,dairy
