"timestamp","cust_id","location_1"
2019-09-02 19:10:00.000,"01-1190",drinks
2019-09-02 19:10:00.000,"01-1192",drinks
2019-09-02 19:10:00.000,"01-1193",drinks
2019-09-02 19:11:00.000,"01-1150",checkout
2019-09-02 19:11:00.000,"01-1177",checkout
2019-09-02 19:11:00.000,"01-1184",checkout
2019-09-02 19:11:00.000,"01-1185",checkout
2019-09-02 19:11:00.000,"01-1186",drinks
2019-09-02 19:11:00.000,"01-1187",checkout
2019-09-02 19:12:00.000,"01-1180",fruit
2019-09-02 19:12:00.000,"01-1190",checkout
2019-09-02 19:13:00.000,"01-1186",fruit
2019-09-02 19:13:00.000,"01-1192",fruit
2019-09-02 19:13:00.000,"01-1193",checkout
2019-09-02 19:13:00.000,"01-1194",fruit
2019-09-02 19:13:00.000,"01-1195",fruit
2019-09-02 19:13:00.000,"01-1196",spices
2019-09-02 19:14:00.000,"01-1180",checkout
2019-09-02 19:14:00.000,"01-1192",spices
2019-09-02 19:14:00.000,"01-1194",dairy
2019-09-02 19:14:00.000,"01-1195",dairy
2019-09-02 19:14:00.000,"01-1196",checkout
2019-09-02 19:14:00.000,"01-1197",spices
2019-09-02 19:14:00.000,"01-1198",drinks
2019-09-02 19:14:00.000,"01-1199",drinks
2019-09-02 19:14:00.000,"01-1200",fruit
2019-09-02 19:14:00.000,"01-1201",dairy
2019-09-02 19:14:00.000,"01-1202",fruit
2019-09-02 19:14:00.000,"01-1203",dairy
2019-09-02 19:15:00.000,"01-1142",checkout
2019-09-02 19:15:00.000,"01-1186",checkout
2019-09-02 19:15:00.000,"01-1188",checkout
2019-09-02 19:15:00.000,"01-1192",fruit
2019-09-02 19:15:00.000,"01-1195",spices
2019-09-02 19:15:00.000,"01-1197",dairy
2019-09-02 19:15:00.000,"01-1199",checkout
2019-09-02 19:15:00.000,"01-1200",checkout
2019-09-02 19:15:00.000,"01-1202",checkout
2019-09-02 19:15:00.000,"01-1203",spices
2019-09-02 19:16:00.000,"01-1165",spices
2019-09-02 19:16:00.000,"01-1191",checkout
2019-09-02 19:16:00.000,"01-1192",checkout
2019-09-02 19:16:00.000,"01-1195",drinks
2019-09-02 19:16:00.000,"01-1203",drinks
2019-09-02 19:16:00.000,"01-1204",drinks
2019-09-02 19:16:00.000,"01-1205",dairy
2019-09-02 19:16:00.000,"01-1206",spices
2019-09-02 19:17:00.000,"01-1165",fruit
2019-09-02 19:17:00.000,"01-1197",drinks
2019-09-02 19:17:00.000,"01-1206",checkout
2019-09-02 19:17:00.000,"01-1207",fruit
2019-09-02 19:17:00.000,"01-1208",drinks
2019-09-02 19:18:00.000,"01-1165",dairy
2019-09-02 19:18:00.000,"01-1194",checkout
2019-09-02 19:18:00.000,"01-1195",fruit
2019-09-02 19:18:00.000,"01-1197",checkout
2019-09-02 19:18:00.000,"01-1204",checkout
2019-09-02 19:18:00.000,"01-1207",checkout
2019-09-02 19:19:00.000,"01-1195",drinks
2019-09-02 19:19:00.000,"01-1198",checkout
2019-09-02 19:19:00.000,"01-1203",checkout
2019-09-02 19:19:00.000,"01-1205",spices
2019-09-02 19:20:00.000,"01-1201",checkout
2019-09-02 19:20:00.000,"01-1205",dairy
2019-09-02 19:20:00.000,"01-1209",drinks
2019-09-02 19:21:00.000,"01-1208",fruit
2019-09-02 19:21:00.000,"01-1209",checkout
2019-09-02 19:22:00.000,"01-1149",drinks
2019-09-02 19:22:00.000,"01-1165",fruit
2019-09-02 19:22:00.000,"01-1195",checkout
2019-09-02 19:22:00.000,"01-1205",fruit
2019-09-02 19:22:00.000,"01-1210",spices
2019-09-02 19:22:00.000,"01-1211",fruit
2019-09-02 19:22:00.000,"01-1212",dairy
2019-09-02 19:23:00.000,"01-1205",drinks
2019-09-02 19:23:00.000,"01-1210",drinks
2019-09-02 19:23:00.000,"01-1213",fruit
2019-09-02 19:23:00.000,"01-1214",spices
2019-09-02 19:23:00.000,"01-1215",drinks
2019-09-02 19:23:00.000,"01-1216",dairy
2019-09-02 19:23:00.000,"01-1217",fruit
2019-09-02 19:24:00.000,"01-1208",checkout
2019-09-02 19:24:00.000,"01-1210",checkout
2019-09-02 19:24:00.000,"01-1211",checkout
2019-09-02 19:24:00.000,"01-1212",spices
2019-09-02 19:24:00.000,"01-1213",dairy
2019-09-02 19:24:00.000,"01-1214",drinks
2019-09-02 19:24:00.000,"01-1215",checkout
2019-09-02 19:25:00.000,"01-1149",spices
2019-09-02 19:25:00.000,"01-1205",fruit
2019-09-02 19:25:00.000,"01-1214",spices
2019-09-02 19:26:00.000,"01-1149",checkout
2019-09-02 19:26:00.000,"01-1189",spices
2019-09-02 19:26:00.000,"01-1212",fruit
2019-09-02 19:26:00.000,"01-1214",checkout
2019-09-02 19:26:00.000,"01-1216",drinks
2019-09-02 19:26:00.000,"01-1218",dairy
2019-09-02 19:26:00.000,"01-1219",dairy
2019-09-02 19:26:00.000,"01-1220",fruit
2019-09-02 19:27:00.000,"01-1165",checkout
2019-09-02 19:27:00.000,"01-1205",dairy
2019-09-02 19:27:00.000,"01-1217",checkout
2019-09-02 19:27:00.000,"01-1221",fruit
2019-09-02 19:28:00.000,"01-1189",drinks
2019-09-02 19:28:00.000,"01-1218",checkout
2019-09-02 19:28:00.000,"01-1220",dairy
2019-09-02 19:28:00.000,"01-1221",spices
2019-09-02 19:28:00.000,"01-1222",fruit
2019-09-02 19:29:00.000,"01-1189",spices
2019-09-02 19:29:00.000,"01-1205",checkout
2019-09-02 19:29:00.000,"01-1221",dairy
2019-09-02 19:29:00.000,"01-1222",drinks
2019-09-02 19:30:00.000,"01-1213",fruit
2019-09-02 19:30:00.000,"01-1222",checkout
2019-09-02 19:31:00.000,"01-1189",fruit
2019-09-02 19:32:00.000,"01-1219",drinks
2019-09-02 19:32:00.000,"01-1223",fruit
2019-09-02 19:32:00.000,"01-1224",fruit
2019-09-02 19:32:00.000,"01-1225",fruit
2019-09-02 19:33:00.000,"01-1189",checkout
2019-09-02 19:34:00.000,"01-1212",dairy
2019-09-02 19:34:00.000,"01-1216",spices
2019-09-02 19:34:00.000,"01-1226",dairy
2019-09-02 19:34:00.000,"01-1227",fruit
2019-09-02 19:34:00.000,"01-1228",drinks
2019-09-02 19:34:00.000,"01-1229",dairy
2019-09-02 19:34:00.000,"01-1230",dairy
2019-09-02 19:34:00.000,"01-1231",spices
2019-09-02 19:34:00.000,"01-1232",fruit
2019-09-02 19:35:00.000,"01-1213",dairy
2019-09-02 19:35:00.000,"01-1216",fruit
2019-09-02 19:35:00.000,"01-1219",checkout
2019-09-02 19:35:00.000,"01-1220",checkout
2019-09-02 19:35:00.000,"01-1221",fruit
2019-09-02 19:35:00.000,"01-1223",checkout
2019-09-02 19:35:00.000,"01-1227",checkout
2019-09-02 19:35:00.000,"01-1228",checkout
2019-09-02 19:35:00.000,"01-1229",fruit
2019-09-02 19:35:00.000,"01-1231",dairy
2019-09-02 19:35:00.000,"01-1233",spices
2019-09-02 19:35:00.000,"01-1234",fruit
2019-09-02 19:35:00.000,"01-1235",fruit
2019-09-02 19:36:00.000,"01-1216",dairy
2019-09-02 19:36:00.000,"01-1221",drinks
2019-09-02 19:36:00.000,"01-1226",checkout
2019-09-02 19:36:00.000,"01-1229",checkout
2019-09-02 19:36:00.000,"01-1230",spices
2019-09-02 19:36:00.000,"01-1232",spices
2019-09-02 19:36:00.000,"01-1234",drinks
2019-09-02 19:36:00.000,"01-1236",spices
2019-09-02 19:36:00.000,"01-1237",drinks
2019-09-02 19:36:00.000,"01-1238",fruit
2019-09-02 19:37:00.000,"01-1225",dairy
2019-09-02 19:37:00.000,"01-1230",fruit
2019-09-02 19:37:00.000,"01-1231",spices
2019-09-02 19:37:00.000,"01-1232",drinks
2019-09-02 19:37:00.000,"01-1233",checkout
2019-09-02 19:37:00.000,"01-1236",fruit
2019-09-02 19:37:00.000,"01-1239",drinks
2019-09-02 19:38:00.000,"01-1213",checkout
2019-09-02 19:38:00.000,"01-1221",checkout
2019-09-02 19:38:00.000,"01-1231",dairy
2019-09-02 19:38:00.000,"01-1235",dairy
2019-09-02 19:38:00.000,"01-1237",fruit
2019-09-02 19:39:00.000,"01-1212",fruit
2019-09-02 19:39:00.000,"01-1224",drinks
2019-09-02 19:39:00.000,"01-1225",spices
2019-09-02 19:39:00.000,"01-1232",checkout
2019-09-02 19:39:00.000,"01-1236",checkout
2019-09-02 19:39:00.000,"01-1237",checkout
2019-09-02 19:39:00.000,"01-1238",dairy
2019-09-02 19:39:00.000,"01-1240",spices
2019-09-02 19:39:00.000,"01-1241",fruit
2019-09-02 19:39:00.000,"01-1242",drinks
2019-09-02 19:39:00.000,"01-1243",dairy
2019-09-02 19:39:00.000,"01-1244",dairy
2019-09-02 19:40:00.000,"01-1212",spices
2019-09-02 19:40:00.000,"01-1230",spices
2019-09-02 19:40:00.000,"01-1231",drinks
2019-09-02 19:40:00.000,"01-1234",spices
2019-09-02 19:40:00.000,"01-1240",drinks
2019-09-02 19:40:00.000,"01-1242",checkout
2019-09-02 19:40:00.000,"01-1245",fruit
2019-09-02 19:40:00.000,"01-1246",fruit
2019-09-02 19:40:00.000,"01-1247",drinks
2019-09-02 19:41:00.000,"01-1212",dairy
2019-09-02 19:41:00.000,"01-1225",checkout
2019-09-02 19:41:00.000,"01-1230",drinks
2019-09-02 19:41:00.000,"01-1234",checkout
2019-09-02 19:41:00.000,"01-1240",fruit
2019-09-02 19:41:00.000,"01-1241",drinks
2019-09-02 19:41:00.000,"01-1243",spices
2019-09-02 19:41:00.000,"01-1245",spices
2019-09-02 19:41:00.000,"01-1247",spices
2019-09-02 19:42:00.000,"01-1230",fruit
2019-09-02 19:42:00.000,"01-1231",fruit
2019-09-02 19:42:00.000,"01-1239",spices
2019-09-02 19:42:00.000,"01-1243",checkout
2019-09-02 19:42:00.000,"01-1244",checkout
2019-09-02 19:43:00.000,"01-1216",checkout
2019-09-02 19:43:00.000,"01-1224",checkout
2019-09-02 19:43:00.000,"01-1230",drinks
2019-09-02 19:43:00.000,"01-1239",checkout
2019-09-02 19:43:00.000,"01-1240",checkout
2019-09-02 19:43:00.000,"01-1245",dairy
2019-09-02 19:43:00.000,"01-1248",fruit
2019-09-02 19:43:00.000,"01-1249",dairy
2019-09-02 19:44:00.000,"01-1212",fruit
2019-09-02 19:44:00.000,"01-1235",checkout
2019-09-02 19:44:00.000,"01-1241",checkout
2019-09-02 19:44:00.000,"01-1248",spices
2019-09-02 19:45:00.000,"01-1238",spices
2019-09-02 19:45:00.000,"01-1245",fruit
2019-09-02 19:45:00.000,"01-1246",checkout
2019-09-02 19:45:00.000,"01-1247",drinks
2019-09-02 19:45:00.000,"01-1248",checkout
2019-09-02 19:45:00.000,"01-1250",spices
2019-09-02 19:45:00.000,"01-1251",fruit
2019-09-02 19:45:00.000,"01-1252",drinks
2019-09-02 19:45:00.000,"01-1253",drinks
2019-09-02 19:45:00.000,"01-1254",spices
2019-09-02 19:46:00.000,"01-1231",checkout
2019-09-02 19:46:00.000,"01-1238",dairy
2019-09-02 19:46:00.000,"01-1247",spices
2019-09-02 19:46:00.000,"01-1250",checkout
2019-09-02 19:46:00.000,"01-1254",drinks
2019-09-02 19:46:00.000,"01-1255",drinks
2019-09-02 19:47:00.000,"01-1238",spices
2019-09-02 19:47:00.000,"01-1247",checkout
2019-09-02 19:47:00.000,"01-1249",drinks
2019-09-02 19:47:00.000,"01-1251",drinks
2019-09-02 19:47:00.000,"01-1252",checkout
2019-09-02 19:47:00.000,"01-1253",dairy
2019-09-02 19:47:00.000,"01-1255",spices
2019-09-02 19:47:00.000,"01-1256",drinks
2019-09-02 19:48:00.000,"01-1238",checkout
2019-09-02 19:48:00.000,"01-1253",fruit
2019-09-02 19:48:00.000,"01-1255",fruit
2019-09-02 19:48:00.000,"01-1256",checkout
2019-09-02 19:48:00.000,"01-1257",fruit
2019-09-02 19:49:00.000,"01-1212",dairy
2019-09-02 19:49:00.000,"01-1230",fruit
2019-09-02 19:49:00.000,"01-1245",checkout
2019-09-02 19:49:00.000,"01-1249",fruit
2019-09-02 19:49:00.000,"01-1255",spices
2019-09-02 19:49:00.000,"01-1258",spices
2019-09-02 19:49:00.000,"01-1259",spices
2019-09-02 19:50:00.000,"01-1230",dairy
2019-09-02 19:50:00.000,"01-1253",dairy
2019-09-02 19:50:00.000,"01-1255",checkout
2019-09-02 19:50:00.000,"01-1259",drinks
2019-09-02 19:50:00.000,"01-1260",spices
2019-09-02 19:50:00.000,"01-1261",fruit
2019-09-02 19:50:00.000,"01-1262",drinks
2019-09-02 19:50:00.000,"01-1263",fruit
2019-09-02 19:50:00.000,"01-1264",dairy
2019-09-02 19:50:00.000,"01-1265",fruit
2019-09-02 19:51:00.000,"01-1251",fruit
2019-09-02 19:51:00.000,"01-1253",drinks
2019-09-02 19:51:00.000,"01-1257",drinks
2019-09-02 19:51:00.000,"01-1258",drinks
2019-09-02 19:51:00.000,"01-1262",fruit
2019-09-02 19:51:00.000,"01-1263",dairy
2019-09-02 19:51:00.000,"01-1266",dairy
2019-09-02 19:51:00.000,"01-1267",dairy
2019-09-02 19:51:00.000,"01-1268",spices
2019-09-02 19:51:00.000,"01-1269",fruit
2019-09-02 19:52:00.000,"01-1253",fruit
2019-09-02 19:52:00.000,"01-1254",checkout
2019-09-02 19:52:00.000,"01-1261",dairy
2019-09-02 19:52:00.000,"01-1262",drinks
2019-09-02 19:52:00.000,"01-1263",fruit
2019-09-02 19:52:00.000,"01-1264",spices
2019-09-02 19:52:00.000,"01-1266",checkout
2019-09-02 19:52:00.000,"01-1267",drinks
2019-09-02 19:52:00.000,"01-1268",drinks
2019-09-02 19:52:00.000,"01-1270",fruit
2019-09-02 19:52:00.000,"01-1271",fruit
2019-09-02 19:52:00.000,"01-1272",fruit
2019-09-02 19:52:00.000,"01-1273",fruit
2019-09-02 19:52:00.000,"01-1274",fruit
2019-09-02 19:52:00.000,"01-1275",spices
2019-09-02 19:53:00.000,"01-1251",checkout
2019-09-02 19:53:00.000,"01-1257",fruit
2019-09-02 19:53:00.000,"01-1258",checkout
2019-09-02 19:53:00.000,"01-1270",checkout
2019-09-02 19:53:00.000,"01-1272",checkout
2019-09-02 19:53:00.000,"01-1274",checkout
2019-09-02 19:53:00.000,"01-1276",dairy
2019-09-02 19:53:00.000,"01-1277",spices
2019-09-02 19:54:00.000,"01-1253",checkout
2019-09-02 19:54:00.000,"01-1260",checkout
2019-09-02 19:54:00.000,"01-1263",checkout
2019-09-02 19:54:00.000,"01-1264",checkout
2019-09-02 19:54:00.000,"01-1265",checkout
2019-09-02 19:54:00.000,"01-1268",checkout
2019-09-02 19:54:00.000,"01-1269",dairy
2019-09-02 19:54:00.000,"01-1271",spices
2019-09-02 19:54:00.000,"01-1273",checkout
2019-09-02 19:54:00.000,"01-1278",dairy
2019-09-02 19:54:00.000,"01-1279",spices
2019-09-02 19:55:00.000,"01-1249",checkout
2019-09-02 19:55:00.000,"01-1257",checkout
2019-09-02 19:55:00.000,"01-1261",checkout
2019-09-02 19:55:00.000,"01-1262",checkout
2019-09-02 19:55:00.000,"01-1271",checkout
2019-09-02 19:55:00.000,"01-1275",checkout
2019-09-02 19:55:00.000,"01-1278",checkout
2019-09-02 19:56:00.000,"01-1212",checkout
2019-09-02 19:56:00.000,"01-1259",fruit
2019-09-02 19:56:00.000,"01-1269",spices
2019-09-02 19:56:00.000,"01-1277",drinks
2019-09-02 19:56:00.000,"01-1280",drinks
2019-09-02 19:56:00.000,"01-1281",drinks
2019-09-02 19:56:00.000,"01-1282",dairy
2019-09-02 19:57:00.000,"01-1269",checkout
2019-09-02 19:57:00.000,"01-1279",fruit
2019-09-02 19:57:00.000,"01-1280",fruit
2019-09-02 19:57:00.000,"01-1281",checkout
2019-09-02 19:57:00.000,"01-1282",spices
2019-09-02 19:57:00.000,"01-1283",fruit
2019-09-02 19:58:00.000,"01-1230",spices
2019-09-02 19:58:00.000,"01-1280",checkout
2019-09-02 19:58:00.000,"01-1284",dairy
2019-09-02 19:58:00.000,"01-1285",fruit
2019-09-02 19:58:00.000,"01-1286",fruit
2019-09-02 19:58:00.000,"01-1287",dairy
2019-09-02 19:59:00.000,"01-1277",fruit
2019-09-02 19:59:00.000,"01-1279",checkout
2019-09-02 19:59:00.000,"01-1284",drinks
2019-09-02 20:00:00.000,"01-1230",checkout
2019-09-02 20:00:00.000,"01-1276",spices
2019-09-02 20:00:00.000,"01-1277",checkout
2019-09-02 20:00:00.000,"01-1282",dairy
2019-09-02 20:01:00.000,"01-1259",checkout
2019-09-02 20:01:00.000,"01-1276",dairy
2019-09-02 20:01:00.000,"01-1283",checkout
2019-09-02 20:02:00.000,"01-1267",spices
2019-09-02 20:02:00.000,"01-1285",checkout
2019-09-02 20:02:00.000,"01-1286",checkout
2019-09-02 20:02:00.000,"01-1288",dairy
2019-09-02 20:02:00.000,"01-1289",dairy
2019-09-02 20:03:00.000,"01-1267",checkout
2019-09-02 20:03:00.000,"01-1276",checkout
2019-09-02 20:03:00.000,"01-1282",checkout
2019-09-02 20:04:00.000,"01-1290",fruit
2019-09-02 20:04:00.000,"01-1291",dairy
2019-09-02 20:04:00.000,"01-1292",spices
2019-09-02 20:05:00.000,"01-1288",fruit
2019-09-02 20:05:00.000,"01-1292",drinks
2019-09-02 20:05:00.000,"01-1293",dairy
2019-09-02 20:05:00.000,"01-1294",drinks
2019-09-02 20:06:00.000,"01-1288",drinks
2019-09-02 20:06:00.000,"01-1289",checkout
2019-09-02 20:06:00.000,"01-1293",checkout
2019-09-02 20:06:00.000,"01-1295",drinks
2019-09-02 20:06:00.000,"01-1296",dairy
2019-09-02 20:07:00.000,"01-1294",spices
2019-09-02 20:07:00.000,"01-1296",drinks
2019-09-02 20:08:00.000,"01-1290",checkout
2019-09-02 20:08:00.000,"01-1292",spices
2019-09-02 20:08:00.000,"01-1296",dairy
2019-09-02 20:08:00.000,"01-1297",fruit
2019-09-02 20:08:00.000,"01-1298",dairy
2019-09-02 20:08:00.000,"01-1299",drinks
2019-09-02 20:08:00.000,"01-1300",drinks
2019-09-02 20:09:00.000,"01-1284",fruit
2019-09-02 20:09:00.000,"01-1288",spices
2019-09-02 20:09:00.000,"01-1291",spices
2019-09-02 20:09:00.000,"01-1294",checkout
2019-09-02 20:09:00.000,"01-1296",drinks
2019-09-02 20:09:00.000,"01-1298",checkout
2019-09-02 20:09:00.000,"01-1299",dairy
2019-09-02 20:09:00.000,"01-1301",fruit
2019-09-02 20:10:00.000,"01-1291",dairy
2019-09-02 20:10:00.000,"01-1295",spices
2019-09-02 20:10:00.000,"01-1299",checkout
2019-09-02 20:10:00.000,"01-1300",checkout
2019-09-02 20:10:00.000,"01-1302",fruit
2019-09-02 20:10:00.000,"01-1303",drinks
2019-09-02 20:10:00.000,"01-1304",spices
2019-09-02 20:11:00.000,"01-1284",drinks
2019-09-02 20:11:00.000,"01-1288",fruit
2019-09-02 20:11:00.000,"01-1292",drinks
2019-09-02 20:11:00.000,"01-1295",drinks
2019-09-02 20:11:00.000,"01-1296",checkout
2019-09-02 20:11:00.000,"01-1297",dairy
2019-09-02 20:11:00.000,"01-1301",checkout
2019-09-02 20:11:00.000,"01-1304",dairy
2019-09-02 20:12:00.000,"01-1295",checkout
2019-09-02 20:12:00.000,"01-1305",spices
2019-09-02 20:12:00.000,"01-1306",fruit
2019-09-02 20:12:00.000,"01-1307",fruit
2019-09-02 20:12:00.000,"01-1308",fruit
2019-09-02 20:12:00.000,"01-1309",dairy
2019-09-02 20:13:00.000,"01-1292",checkout
2019-09-02 20:13:00.000,"01-1297",spices
2019-09-02 20:13:00.000,"01-1302",spices
2019-09-02 20:13:00.000,"01-1303",checkout
2019-09-02 20:13:00.000,"01-1307",dairy
2019-09-02 20:13:00.000,"01-1308",drinks
2019-09-02 20:13:00.000,"01-1309",checkout
2019-09-02 20:13:00.000,"01-1310",spices
2019-09-02 20:14:00.000,"01-1287",checkout
2019-09-02 20:14:00.000,"01-1297",dairy
2019-09-02 20:14:00.000,"01-1306",drinks
2019-09-02 20:14:00.000,"01-1307",fruit
2019-09-02 20:14:00.000,"01-1308",checkout
2019-09-02 20:14:00.000,"01-1310",drinks
2019-09-02 20:15:00.000,"01-1288",spices
2019-09-02 20:15:00.000,"01-1291",spices
2019-09-02 20:15:00.000,"01-1302",drinks
2019-09-02 20:15:00.000,"01-1304",spices
2019-09-02 20:15:00.000,"01-1305",checkout
2019-09-02 20:15:00.000,"01-1306",spices
2019-09-02 20:16:00.000,"01-1302",fruit
2019-09-02 20:16:00.000,"01-1306",checkout
2019-09-02 20:16:00.000,"01-1310",checkout
2019-09-02 20:16:00.000,"01-1311",drinks
2019-09-02 20:16:00.000,"01-1312",fruit
2019-09-02 20:16:00.000,"01-1313",fruit
2019-09-02 20:16:00.000,"01-1314",spices
2019-09-02 20:17:00.000,"01-1288",drinks
2019-09-02 20:17:00.000,"01-1291",fruit
2019-09-02 20:17:00.000,"01-1297",fruit
2019-09-02 20:17:00.000,"01-1307",checkout
2019-09-02 20:17:00.000,"01-1311",checkout
2019-09-02 20:17:00.000,"01-1313",dairy
2019-09-02 20:17:00.000,"01-1314",fruit
2019-09-02 20:17:00.000,"01-1315",fruit
2019-09-02 20:17:00.000,"01-1316",drinks
2019-09-02 20:17:00.000,"01-1317",drinks
2019-09-02 20:18:00.000,"01-1288",checkout
2019-09-02 20:18:00.000,"01-1291",spices
2019-09-02 20:18:00.000,"01-1297",checkout
2019-09-02 20:18:00.000,"01-1304",drinks
2019-09-02 20:18:00.000,"01-1312",dairy
2019-09-02 20:18:00.000,"01-1313",fruit
2019-09-02 20:18:00.000,"01-1316",checkout
2019-09-02 20:19:00.000,"01-1291",fruit
2019-09-02 20:19:00.000,"01-1313",checkout
2019-09-02 20:19:00.000,"01-1314",drinks
2019-09-02 20:20:00.000,"01-1284",checkout
2019-09-02 20:20:00.000,"01-1291",checkout
2019-09-02 20:20:00.000,"01-1314",spices
2019-09-02 20:20:00.000,"01-1317",checkout
2019-09-02 20:20:00.000,"01-1318",drinks
2019-09-02 20:20:00.000,"01-1319",dairy
2019-09-02 20:21:00.000,"01-1302",dairy
2019-09-02 20:21:00.000,"01-1315",dairy
2019-09-02 20:21:00.000,"01-1320",fruit
2019-09-02 20:21:00.000,"01-1321",drinks
2019-09-02 20:22:00.000,"01-1315",spices
2019-09-02 20:22:00.000,"01-1319",spices
2019-09-02 20:22:00.000,"01-1320",checkout
2019-09-02 20:23:00.000,"01-1314",drinks
2019-09-02 20:23:00.000,"01-1318",fruit
2019-09-02 20:23:00.000,"01-1319",dairy
2019-09-02 20:23:00.000,"01-1321",checkout
2019-09-02 20:24:00.000,"01-1322",spices
2019-09-02 20:24:00.000,"01-1323",fruit
2019-09-02 20:25:00.000,"01-1314",checkout
2019-09-02 20:25:00.000,"01-1315",dairy
2019-09-02 20:25:00.000,"01-1319",checkout
2019-09-02 20:25:00.000,"01-1322",fruit
2019-09-02 20:25:00.000,"01-1323",checkout
2019-09-02 20:25:00.000,"01-1324",drinks
2019-09-02 20:26:00.000,"01-1322",dairy
2019-09-02 20:26:00.000,"01-1325",fruit
2019-09-02 20:27:00.000,"01-1324",checkout
2019-09-02 20:28:00.000,"01-1325",dairy
2019-09-02 20:28:00.000,"01-1326",dairy
2019-09-02 20:28:00.000,"01-1327",fruit
2019-09-02 20:29:00.000,"01-1318",drinks
2019-09-02 20:29:00.000,"01-1326",fruit
2019-09-02 20:29:00.000,"01-1327",dairy
2019-09-02 20:29:00.000,"01-1328",drinks
2019-09-02 20:29:00.000,"01-1329",drinks
2019-09-02 20:30:00.000,"01-1312",checkout
2019-09-02 20:30:00.000,"01-1318",fruit
2019-09-02 20:30:00.000,"01-1325",drinks
2019-09-02 20:30:00.000,"01-1328",checkout
2019-09-02 20:30:00.000,"01-1330",dairy
2019-09-02 20:30:00.000,"01-1331",drinks
2019-09-02 20:30:00.000,"01-1332",spices
2019-09-02 20:31:00.000,"01-1329",dairy
2019-09-02 20:31:00.000,"01-1331",dairy
2019-09-02 20:31:00.000,"01-1333",drinks
2019-09-02 20:32:00.000,"01-1329",drinks
2019-09-02 20:32:00.000,"01-1331",drinks
2019-09-02 20:32:00.000,"01-1334",fruit
2019-09-02 20:32:00.000,"01-1335",drinks
2019-09-02 20:33:00.000,"01-1315",drinks
2019-09-02 20:33:00.000,"01-1318",drinks
2019-09-02 20:33:00.000,"01-1329",checkout
2019-09-02 20:33:00.000,"01-1330",fruit
2019-09-02 20:33:00.000,"01-1331",dairy
2019-09-02 20:33:00.000,"01-1335",checkout
2019-09-02 20:33:00.000,"01-1336",fruit
2019-09-02 20:33:00.000,"01-1337",dairy
2019-09-02 20:34:00.000,"01-1304",spices
2019-09-02 20:34:00.000,"01-1318",checkout
2019-09-02 20:34:00.000,"01-1326",checkout
2019-09-02 20:34:00.000,"01-1330",dairy
2019-09-02 20:34:00.000,"01-1331",drinks
2019-09-02 20:34:00.000,"01-1332",drinks
2019-09-02 20:34:00.000,"01-1333",fruit
2019-09-02 20:34:00.000,"01-1337",drinks
2019-09-02 20:35:00.000,"01-1302",checkout
2019-09-02 20:35:00.000,"01-1304",checkout
2019-09-02 20:35:00.000,"01-1332",fruit
2019-09-02 20:35:00.000,"01-1333",dairy
2019-09-02 20:35:00.000,"01-1334",dairy
2019-09-02 20:36:00.000,"01-1333",drinks
2019-09-02 20:36:00.000,"01-1336",dairy
2019-09-02 20:36:00.000,"01-1338",fruit
2019-09-02 20:36:00.000,"01-1339",fruit
2019-09-02 20:36:00.000,"01-1340",dairy
2019-09-02 20:37:00.000,"01-1325",checkout
2019-09-02 20:37:00.000,"01-1332",checkout
2019-09-02 20:37:00.000,"01-1333",checkout
2019-09-02 20:37:00.000,"01-1337",fruit
2019-09-02 20:37:00.000,"01-1338",checkout
2019-09-02 20:37:00.000,"01-1339",dairy
2019-09-02 20:37:00.000,"01-1340",drinks
2019-09-02 20:37:00.000,"01-1341",dairy
2019-09-02 20:37:00.000,"01-1342",fruit
2019-09-02 20:37:00.000,"01-1343",spices
2019-09-02 20:37:00.000,"01-1344",drinks
2019-09-02 20:38:00.000,"01-1330",spices
2019-09-02 20:38:00.000,"01-1331",checkout
2019-09-02 20:38:00.000,"01-1345",fruit
2019-09-02 20:38:00.000,"01-1346",drinks
2019-09-02 20:38:00.000,"01-1347",fruit
2019-09-02 20:38:00.000,"01-1348",fruit
2019-09-02 20:38:00.000,"01-1349",spices
2019-09-02 20:39:00.000,"01-1327",fruit
2019-09-02 20:39:00.000,"01-1330",fruit
2019-09-02 20:39:00.000,"01-1334",checkout
2019-09-02 20:39:00.000,"01-1336",fruit
2019-09-02 20:39:00.000,"01-1344",checkout
2019-09-02 20:39:00.000,"01-1345",spices
2019-09-02 20:39:00.000,"01-1346",checkout
2019-09-02 20:39:00.000,"01-1347",checkout
2019-09-02 20:39:00.000,"01-1348",drinks
2019-09-02 20:40:00.000,"01-1315",checkout
2019-09-02 20:40:00.000,"01-1322",spices
2019-09-02 20:40:00.000,"01-1336",checkout
2019-09-02 20:40:00.000,"01-1337",drinks
2019-09-02 20:40:00.000,"01-1343",fruit
2019-09-02 20:40:00.000,"01-1348",spices
2019-09-02 20:40:00.000,"01-1350",dairy
2019-09-02 20:41:00.000,"01-1327",spices
2019-09-02 20:41:00.000,"01-1330",spices
2019-09-02 20:41:00.000,"01-1340",fruit
2019-09-02 20:41:00.000,"01-1345",fruit
2019-09-02 20:41:00.000,"01-1349",drinks
2019-09-02 20:41:00.000,"01-1350",drinks
2019-09-02 20:41:00.000,"01-1351",drinks
2019-09-02 20:41:00.000,"01-1352",drinks
2019-09-02 20:41:00.000,"01-1353",dairy
2019-09-02 20:41:00.000,"01-1354",spices
