customer_id,before,after
TU_552,fruit,fruit
TU_552,fruit,fruit
TU_552,fruit,fruit
TU_552,fruit,checkout
TU_552,checkout,checkout
TU_553,dairy,dairy
TU_553,dairy,dairy
TU_553,dairy,dairy
TU_553,dairy,dairy
TU_553,dairy,dairy
TU_553,dairy,dairy
TU_553,dairy,checkout
TU_553,checkout,checkout
TU_554,fruit,drinks
TU_554,drinks,drinks
TU_554,drinks,drinks
TU_554,drinks,drinks
TU_554,drinks,checkout
TU_554,checkout,checkout
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,dairy
TU_555,dairy,checkout
TU_555,checkout,checkout
TU_556,fruit,checkout
TU_556,checkout,checkout
TU_557,fruit,checkout
TU_557,checkout,checkout
TU_558,spices,dairy
TU_558,dairy,dairy
TU_558,dairy,dairy
TU_558,dairy,dairy
TU_558,dairy,dairy
TU_558,dairy,dairy
TU_558,dairy,checkout
TU_558,checkout,checkout
TU_559,fruit,fruit
TU_559,fruit,drinks
TU_559,drinks,checkout
TU_559,checkout,checkout
TU_560,fruit,fruit
TU_560,fruit,dairy
TU_560,dairy,dairy
TU_560,dairy,dairy
TU_560,dairy,dairy
TU_560,dairy,dairy
TU_560,dairy,dairy
TU_560,dairy,dairy
TU_560,dairy,dairy
TU_560,dairy,checkout
TU_560,checkout,checkout
TU_561,fruit,fruit
TU_561,fruit,checkout
TU_561,checkout,checkout
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,fruit
TU_562,fruit,dairy
TU_562,dairy,dairy
TU_562,dairy,dairy
TU_562,dairy,dairy
TU_562,dairy,spices
TU_562,spices,spices
TU_562,spices,spices
TU_562,spices,spices
TU_562,spices,drinks
TU_562,drinks,drinks
TU_562,drinks,spices
TU_562,spices,spices
TU_562,spices,spices
TU_562,spices,spices
TU_562,spices,spices
TU_562,spices,fruit
TU_562,fruit,drinks
TU_562,drinks,spices
TU_562,spices,fruit
TU_562,fruit,checkout
TU_562,checkout,checkout
TU_563,spices,drinks
TU_563,drinks,fruit
TU_563,fruit,fruit
TU_563,fruit,checkout
TU_563,checkout,checkout
TU_564,fruit,dairy
TU_564,dairy,dairy
TU_564,dairy,dairy
TU_564,dairy,dairy
TU_564,dairy,dairy
TU_564,dairy,checkout
TU_564,checkout,checkout
TU_565,spices,dairy
TU_565,dairy,dairy
TU_565,dairy,checkout
TU_565,checkout,checkout
TU_566,dairy,dairy
TU_566,dairy,dairy
TU_566,dairy,dairy
TU_566,dairy,dairy
TU_566,dairy,fruit
TU_566,fruit,fruit
TU_566,fruit,fruit
TU_566,fruit,checkout
TU_566,checkout,checkout
TU_567,fruit,fruit
TU_567,fruit,fruit
TU_567,fruit,checkout
TU_567,checkout,checkout
TU_568,fruit,checkout
TU_568,checkout,checkout
TU_569,dairy,dairy
TU_569,dairy,checkout
TU_569,checkout,checkout
TU_570,dairy,dairy
TU_570,dairy,dairy
TU_570,dairy,dairy
TU_570,dairy,dairy
TU_570,dairy,dairy
TU_570,dairy,checkout
TU_570,checkout,checkout
TU_571,fruit,fruit
TU_571,fruit,fruit
TU_571,fruit,checkout
TU_571,checkout,checkout
TU_572,drinks,fruit
TU_572,fruit,fruit
TU_572,fruit,fruit
TU_572,fruit,fruit
TU_572,fruit,checkout
TU_572,checkout,checkout
TU_573,fruit,fruit
TU_573,fruit,fruit
TU_573,fruit,fruit
TU_573,fruit,fruit
TU_573,fruit,fruit
TU_573,fruit,fruit
TU_573,fruit,checkout
TU_573,checkout,checkout
TU_574,fruit,checkout
TU_574,checkout,checkout
TU_575,spices,spices
TU_575,spices,checkout
TU_575,checkout,checkout
TU_576,dairy,dairy
TU_576,dairy,dairy
TU_576,dairy,dairy
TU_576,dairy,dairy
TU_576,dairy,dairy
TU_576,dairy,checkout
TU_576,checkout,checkout
TU_577,fruit,fruit
TU_577,fruit,fruit
TU_577,fruit,checkout
TU_577,checkout,checkout
TU_578,spices,spices
TU_578,spices,spices
TU_578,spices,spices
TU_578,spices,drinks
TU_578,drinks,drinks
TU_578,drinks,checkout
TU_578,checkout,checkout
TU_579,dairy,dairy
TU_579,dairy,dairy
TU_579,dairy,dairy
TU_579,dairy,dairy
TU_579,dairy,dairy
TU_579,dairy,fruit
TU_579,fruit,fruit
TU_579,fruit,fruit
TU_579,fruit,checkout
TU_579,checkout,checkout
TU_580,fruit,fruit
TU_580,fruit,fruit
TU_580,fruit,fruit
TU_580,fruit,fruit
TU_580,fruit,dairy
TU_580,dairy,dairy
TU_580,dairy,dairy
TU_580,dairy,dairy
TU_580,dairy,checkout
TU_580,checkout,checkout
TU_581,drinks,checkout
TU_581,checkout,checkout
TU_582,drinks,checkout
TU_582,checkout,checkout
TU_583,fruit,fruit
TU_583,fruit,fruit
TU_583,fruit,fruit
TU_583,fruit,checkout
TU_583,checkout,checkout
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,dairy
TU_584,dairy,spices
TU_584,spices,spices
TU_584,spices,spices
TU_584,spices,fruit
TU_584,fruit,checkout
TU_584,checkout,checkout
TU_585,spices,dairy
TU_585,dairy,dairy
TU_585,dairy,dairy
TU_585,dairy,dairy
TU_585,dairy,dairy
TU_585,dairy,dairy
TU_585,dairy,dairy
TU_585,dairy,spices
TU_585,spices,spices
TU_585,spices,drinks
TU_585,drinks,checkout
TU_585,checkout,checkout
TU_586,fruit,checkout
TU_586,checkout,checkout
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,fruit
TU_587,fruit,checkout
TU_587,checkout,checkout
TU_588,spices,fruit
TU_588,fruit,fruit
TU_588,fruit,fruit
TU_588,fruit,fruit
TU_588,fruit,fruit
TU_588,fruit,fruit
TU_588,fruit,dairy
TU_588,dairy,dairy
TU_588,dairy,dairy
TU_588,dairy,dairy
TU_588,dairy,dairy
TU_588,dairy,dairy
TU_588,dairy,dairy
TU_588,dairy,dairy
TU_588,dairy,checkout
TU_588,checkout,checkout
TU_589,dairy,spices
TU_589,spices,drinks
TU_589,drinks,checkout
TU_589,checkout,checkout
TU_590,drinks,checkout
TU_590,checkout,checkout
TU_591,dairy,dairy
TU_591,dairy,dairy
TU_591,dairy,dairy
TU_591,dairy,dairy
TU_591,dairy,dairy
TU_591,dairy,checkout
TU_591,checkout,checkout
TU_592,dairy,spices
TU_592,spices,spices
TU_592,spices,dairy
TU_592,dairy,dairy
TU_592,dairy,dairy
TU_592,dairy,dairy
TU_592,dairy,drinks
TU_592,drinks,drinks
TU_592,drinks,checkout
TU_592,checkout,checkout
TU_593,fruit,fruit
TU_593,fruit,fruit
TU_593,fruit,checkout
TU_593,checkout,checkout
TU_594,spices,fruit
TU_594,fruit,fruit
TU_594,fruit,fruit
TU_594,fruit,spices
TU_594,spices,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,drinks
TU_594,drinks,checkout
TU_594,checkout,checkout
TU_595,dairy,dairy
TU_595,dairy,dairy
TU_595,dairy,checkout
TU_595,checkout,checkout
TU_596,dairy,dairy
TU_596,dairy,dairy
TU_596,dairy,dairy
TU_596,dairy,dairy
TU_596,dairy,fruit
TU_596,fruit,checkout
TU_596,checkout,checkout
TU_597,fruit,checkout
TU_597,checkout,checkout
TU_598,fruit,checkout
TU_598,checkout,checkout
TU_599,fruit,fruit
TU_599,fruit,checkout
TU_599,checkout,checkout
TU_600,fruit,fruit
TU_600,fruit,fruit
TU_600,fruit,checkout
TU_600,checkout,checkout
TU_601,fruit,fruit
TU_601,fruit,fruit
TU_601,fruit,fruit
TU_601,fruit,fruit
TU_601,fruit,checkout
TU_601,checkout,checkout
TU_602,fruit,dairy
TU_602,dairy,drinks
TU_602,drinks,drinks
TU_602,drinks,checkout
TU_602,checkout,checkout
TU_603,drinks,checkout
TU_603,checkout,checkout
TU_604,fruit,fruit
TU_604,fruit,fruit
TU_604,fruit,fruit
TU_604,fruit,fruit
TU_604,fruit,checkout
TU_604,checkout,checkout
TU_605,dairy,dairy
TU_605,dairy,dairy
TU_605,dairy,drinks
TU_605,drinks,drinks
TU_605,drinks,drinks
TU_605,drinks,drinks
TU_605,drinks,drinks
TU_605,drinks,drinks
TU_605,drinks,spices
TU_605,spices,spices
TU_605,spices,spices
TU_605,spices,drinks
TU_605,drinks,fruit
TU_605,fruit,checkout
TU_605,checkout,checkout
TU_606,fruit,checkout
TU_606,checkout,checkout
TU_607,dairy,checkout
TU_607,checkout,checkout
TU_608,dairy,dairy
TU_608,dairy,dairy
TU_608,dairy,dairy
TU_608,dairy,dairy
TU_608,dairy,dairy
TU_608,dairy,spices
TU_608,spices,checkout
TU_608,checkout,checkout
TU_609,fruit,fruit
TU_609,fruit,fruit
TU_609,fruit,checkout
TU_609,checkout,checkout
TU_610,fruit,fruit
TU_610,fruit,fruit
TU_610,fruit,spices
TU_610,spices,spices
TU_610,spices,fruit
TU_610,fruit,fruit
TU_610,fruit,spices
TU_610,spices,spices
TU_610,spices,drinks
TU_610,drinks,drinks
TU_610,drinks,drinks
TU_610,drinks,drinks
TU_610,drinks,drinks
TU_610,drinks,spices
TU_610,spices,drinks
TU_610,drinks,checkout
TU_610,checkout,checkout
TU_611,dairy,dairy
TU_611,dairy,dairy
TU_611,dairy,drinks
TU_611,drinks,spices
TU_611,spices,drinks
TU_611,drinks,drinks
TU_611,drinks,drinks
TU_611,drinks,checkout
TU_611,checkout,checkout
TU_612,spices,dairy
TU_612,dairy,dairy
TU_612,dairy,dairy
TU_612,dairy,dairy
TU_612,dairy,dairy
TU_612,dairy,dairy
TU_612,dairy,spices
TU_612,spices,spices
TU_612,spices,drinks
TU_612,drinks,drinks
TU_612,drinks,fruit
TU_612,fruit,fruit
TU_612,fruit,fruit
TU_612,fruit,fruit
TU_612,fruit,checkout
TU_612,checkout,checkout
TU_613,fruit,drinks
TU_613,drinks,spices
TU_613,spices,checkout
TU_613,checkout,checkout
TU_614,dairy,dairy
TU_614,dairy,spices
TU_614,spices,spices
TU_614,spices,spices
TU_614,spices,spices
TU_614,spices,spices
TU_614,spices,spices
TU_614,spices,spices
TU_614,spices,dairy
TU_614,dairy,checkout
TU_614,checkout,checkout
TU_615,fruit,checkout
TU_615,checkout,checkout
TU_616,spices,drinks
TU_616,drinks,drinks
TU_616,drinks,checkout
TU_616,checkout,checkout
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,dairy
TU_617,dairy,fruit
TU_617,fruit,fruit
TU_617,fruit,fruit
TU_617,fruit,fruit
TU_617,fruit,checkout
TU_617,checkout,checkout
TU_618,dairy,fruit
TU_618,fruit,spices
TU_618,spices,spices
TU_618,spices,spices
TU_618,spices,dairy
TU_618,dairy,drinks
TU_618,drinks,drinks
TU_618,drinks,drinks
TU_618,drinks,drinks
TU_618,drinks,fruit
TU_618,fruit,fruit
TU_618,fruit,dairy
TU_618,dairy,dairy
TU_618,dairy,dairy
TU_618,dairy,dairy
TU_618,dairy,dairy
TU_618,dairy,dairy
TU_618,dairy,checkout
TU_618,checkout,checkout
TU_619,dairy,dairy
TU_619,dairy,checkout
TU_619,checkout,checkout
TU_620,spices,dairy
TU_620,dairy,dairy
TU_620,dairy,dairy
TU_620,dairy,checkout
TU_620,checkout,checkout
TU_621,fruit,fruit
TU_621,fruit,fruit
TU_621,fruit,checkout
TU_621,checkout,checkout
TU_622,fruit,fruit
TU_622,fruit,fruit
TU_622,fruit,checkout
TU_622,checkout,checkout
TU_623,spices,drinks
TU_623,drinks,drinks
TU_623,drinks,drinks
TU_623,drinks,drinks
TU_623,drinks,drinks
TU_623,drinks,spices
TU_623,spices,spices
TU_623,spices,dairy
TU_623,dairy,dairy
TU_623,dairy,dairy
TU_623,dairy,dairy
TU_623,dairy,dairy
TU_623,dairy,checkout
TU_623,checkout,checkout
TU_624,fruit,fruit
TU_624,fruit,dairy
TU_624,dairy,dairy
TU_624,dairy,dairy
TU_624,dairy,dairy
TU_624,dairy,spices
TU_624,spices,checkout
TU_624,checkout,checkout
TU_625,fruit,fruit
TU_625,fruit,dairy
TU_625,dairy,dairy
TU_625,dairy,dairy
TU_625,dairy,dairy
TU_625,dairy,fruit
TU_625,fruit,fruit
TU_625,fruit,checkout
TU_625,checkout,checkout
TU_626,drinks,drinks
TU_626,drinks,spices
TU_626,spices,spices
TU_626,spices,spices
TU_626,spices,spices
TU_626,spices,checkout
TU_626,checkout,checkout
TU_627,fruit,dairy
TU_627,dairy,dairy
TU_627,dairy,dairy
TU_627,dairy,dairy
TU_627,dairy,dairy
TU_627,dairy,fruit
TU_627,fruit,checkout
TU_627,checkout,checkout
TU_628,spices,drinks
TU_628,drinks,drinks
TU_628,drinks,fruit
TU_628,fruit,fruit
TU_628,fruit,spices
TU_628,spices,dairy
TU_628,dairy,dairy
TU_628,dairy,spices
TU_628,spices,spices
TU_628,spices,dairy
TU_628,dairy,dairy
TU_628,dairy,checkout
TU_628,checkout,checkout
TU_629,fruit,drinks
TU_629,drinks,checkout
TU_629,checkout,checkout
TU_630,spices,spices
TU_630,spices,dairy
TU_630,dairy,dairy
TU_630,dairy,checkout
TU_630,checkout,checkout
TU_631,drinks,drinks
TU_631,drinks,checkout
TU_631,checkout,checkout
TU_632,dairy,dairy
TU_632,dairy,checkout
TU_632,checkout,checkout
TU_633,spices,spices
TU_633,spices,spices
TU_633,spices,checkout
TU_633,checkout,checkout
TU_634,dairy,dairy
TU_634,dairy,checkout
TU_634,checkout,checkout
TU_635,drinks,drinks
TU_635,drinks,fruit
TU_635,fruit,fruit
TU_635,fruit,spices
TU_635,spices,spices
TU_635,spices,spices
TU_635,spices,checkout
TU_635,checkout,checkout
TU_636,dairy,dairy
TU_636,dairy,dairy
TU_636,dairy,dairy
TU_636,dairy,dairy
TU_636,dairy,fruit
TU_636,fruit,fruit
TU_636,fruit,fruit
TU_636,fruit,checkout
TU_636,checkout,checkout
TU_637,dairy,checkout
TU_637,checkout,checkout
TU_638,dairy,drinks
TU_638,drinks,checkout
TU_638,checkout,checkout
TU_639,spices,spices
TU_639,spices,spices
TU_639,spices,spices
TU_639,spices,spices
TU_639,spices,spices
TU_639,spices,spices
TU_639,spices,fruit
TU_639,fruit,checkout
TU_639,checkout,checkout
TU_640,fruit,checkout
TU_640,checkout,checkout
TU_641,drinks,drinks
TU_641,drinks,fruit
TU_641,fruit,fruit
TU_641,fruit,fruit
TU_641,fruit,checkout
TU_641,checkout,checkout
TU_642,dairy,dairy
TU_642,dairy,dairy
TU_642,dairy,fruit
TU_642,fruit,checkout
TU_642,checkout,checkout
TU_643,spices,dairy
TU_643,dairy,dairy
TU_643,dairy,dairy
TU_643,dairy,dairy
TU_643,dairy,spices
TU_643,spices,spices
TU_643,spices,spices
TU_643,spices,drinks
TU_643,drinks,drinks
TU_643,drinks,drinks
TU_643,drinks,checkout
TU_643,checkout,checkout
TU_644,fruit,dairy
TU_644,dairy,dairy
TU_644,dairy,drinks
TU_644,drinks,drinks
TU_644,drinks,drinks
TU_644,drinks,fruit
TU_644,fruit,drinks
TU_644,drinks,drinks
TU_644,drinks,drinks
TU_644,drinks,spices
TU_644,spices,spices
TU_644,spices,spices
TU_644,spices,checkout
TU_644,checkout,checkout
TU_645,fruit,fruit
TU_645,fruit,checkout
TU_645,checkout,checkout
TU_646,fruit,fruit
TU_646,fruit,fruit
TU_646,fruit,fruit
TU_646,fruit,fruit
TU_646,fruit,spices
TU_646,spices,checkout
TU_646,checkout,checkout
TU_647,fruit,dairy
TU_647,dairy,dairy
TU_647,dairy,dairy
TU_647,dairy,spices
TU_647,spices,fruit
TU_647,fruit,fruit
TU_647,fruit,checkout
TU_647,checkout,checkout
TU_648,drinks,drinks
TU_648,drinks,drinks
TU_648,drinks,spices
TU_648,spices,spices
TU_648,spices,fruit
TU_648,fruit,fruit
TU_648,fruit,spices
TU_648,spices,drinks
TU_648,drinks,checkout
TU_648,checkout,checkout
TU_649,spices,fruit
TU_649,fruit,fruit
TU_649,fruit,fruit
TU_649,fruit,fruit
TU_649,fruit,fruit
TU_649,fruit,fruit
TU_649,fruit,fruit
TU_649,fruit,checkout
TU_649,checkout,checkout
TU_650,dairy,dairy
TU_650,dairy,dairy
TU_650,dairy,dairy
TU_650,dairy,dairy
TU_650,dairy,fruit
TU_650,fruit,checkout
TU_650,checkout,checkout
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,dairy
TU_651,dairy,checkout
TU_651,checkout,checkout
TU_652,fruit,fruit
TU_652,fruit,dairy
TU_652,dairy,dairy
TU_652,dairy,checkout
TU_652,checkout,checkout
TU_653,dairy,dairy
TU_653,dairy,spices
TU_653,spices,spices
TU_653,spices,spices
TU_653,spices,spices
TU_653,spices,spices
TU_653,spices,spices
TU_653,spices,checkout
TU_653,checkout,checkout
TU_654,dairy,fruit
TU_654,fruit,fruit
TU_654,fruit,dairy
TU_654,dairy,dairy
TU_654,dairy,dairy
TU_654,dairy,dairy
TU_654,dairy,dairy
TU_654,dairy,drinks
TU_654,drinks,checkout
TU_654,checkout,checkout
TU_655,dairy,dairy
TU_655,dairy,checkout
TU_655,checkout,checkout
TU_656,spices,spices
TU_656,spices,fruit
TU_656,fruit,spices
TU_656,spices,drinks
TU_656,drinks,checkout
TU_656,checkout,checkout
TU_657,fruit,fruit
TU_657,fruit,fruit
TU_657,fruit,checkout
TU_657,checkout,checkout
TU_658,dairy,dairy
TU_658,dairy,checkout
TU_658,checkout,checkout
TU_659,dairy,dairy
TU_659,dairy,dairy
TU_659,dairy,dairy
TU_659,dairy,checkout
TU_659,checkout,checkout
TU_660,drinks,drinks
TU_660,drinks,checkout
TU_660,checkout,checkout
TU_661,spices,checkout
TU_661,checkout,checkout
TU_662,fruit,fruit
TU_662,fruit,fruit
TU_662,fruit,fruit
TU_662,fruit,spices
TU_662,spices,spices
TU_662,spices,fruit
TU_662,fruit,fruit
TU_662,fruit,checkout
TU_662,checkout,checkout
TU_663,fruit,spices
TU_663,spices,spices
TU_663,spices,fruit
TU_663,fruit,drinks
TU_663,drinks,drinks
TU_663,drinks,drinks
TU_663,drinks,drinks
TU_663,drinks,checkout
TU_663,checkout,checkout
TU_664,spices,checkout
TU_664,checkout,checkout
TU_665,drinks,checkout
TU_665,checkout,checkout
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,drinks
TU_666,drinks,drinks
TU_666,drinks,drinks
TU_666,drinks,fruit
TU_666,fruit,dairy
TU_666,dairy,dairy
TU_666,dairy,drinks
TU_666,drinks,drinks
TU_666,drinks,drinks
TU_666,drinks,drinks
TU_666,drinks,drinks
TU_666,drinks,drinks
TU_666,drinks,drinks
TU_666,drinks,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,fruit
TU_666,fruit,checkout
TU_666,checkout,checkout
TU_667,fruit,fruit
TU_667,fruit,fruit
TU_667,fruit,spices
TU_667,spices,spices
TU_667,spices,drinks
TU_667,drinks,spices
TU_667,spices,drinks
TU_667,drinks,checkout
TU_667,checkout,checkout
TU_668,dairy,checkout
TU_668,checkout,checkout
TU_669,drinks,spices
TU_669,spices,checkout
TU_669,checkout,checkout
TU_670,fruit,checkout
TU_670,checkout,checkout
TU_671,drinks,drinks
TU_671,drinks,drinks
TU_671,drinks,drinks
TU_671,drinks,checkout
TU_671,checkout,checkout
TU_672,drinks,drinks
TU_672,drinks,spices
TU_672,spices,checkout
TU_672,checkout,checkout
TU_673,dairy,dairy
TU_673,dairy,dairy
TU_673,dairy,dairy
TU_673,dairy,spices
TU_673,spices,checkout
TU_673,checkout,checkout
TU_674,fruit,fruit
TU_674,fruit,fruit
TU_674,fruit,drinks
TU_674,drinks,spices
TU_674,spices,checkout
TU_674,checkout,checkout
TU_675,drinks,drinks
TU_675,drinks,drinks
TU_675,drinks,checkout
TU_675,checkout,checkout
TU_676,dairy,dairy
TU_676,dairy,dairy
TU_676,dairy,dairy
TU_676,dairy,dairy
TU_676,dairy,checkout
TU_676,checkout,checkout
TU_677,drinks,checkout
TU_677,checkout,checkout
TU_678,spices,dairy
TU_678,dairy,dairy
TU_678,dairy,dairy
TU_678,dairy,dairy
TU_678,dairy,dairy
TU_678,dairy,dairy
TU_678,dairy,dairy
TU_678,dairy,drinks
TU_678,drinks,checkout
TU_678,checkout,checkout
TU_679,dairy,dairy
TU_679,dairy,dairy
TU_679,dairy,spices
TU_679,spices,checkout
TU_679,checkout,checkout
TU_680,spices,spices
TU_680,spices,dairy
TU_680,dairy,dairy
TU_680,dairy,dairy
TU_680,dairy,dairy
TU_680,dairy,checkout
TU_680,checkout,checkout
TU_681,spices,drinks
TU_681,drinks,drinks
TU_681,drinks,drinks
TU_681,drinks,checkout
TU_681,checkout,checkout
TU_682,fruit,fruit
TU_682,fruit,fruit
TU_682,fruit,fruit
TU_682,fruit,fruit
TU_682,fruit,fruit
TU_682,fruit,checkout
TU_682,checkout,checkout
TU_683,spices,drinks
TU_683,drinks,checkout
TU_683,checkout,checkout
TU_684,spices,dairy
TU_684,dairy,dairy
TU_684,dairy,dairy
TU_684,dairy,drinks
TU_684,drinks,checkout
TU_684,checkout,checkout
TU_685,dairy,dairy
TU_685,dairy,dairy
TU_685,dairy,dairy
TU_685,dairy,dairy
TU_685,dairy,dairy
TU_685,dairy,checkout
TU_685,checkout,checkout
TU_686,drinks,fruit
TU_686,fruit,fruit
TU_686,fruit,checkout
TU_686,checkout,checkout
TU_687,spices,fruit
TU_687,fruit,checkout
TU_687,checkout,checkout
TU_688,fruit,fruit
TU_688,fruit,fruit
TU_688,fruit,checkout
TU_688,checkout,checkout
TU_689,spices,dairy
TU_689,dairy,dairy
TU_689,dairy,dairy
TU_689,dairy,dairy
TU_689,dairy,checkout
TU_689,checkout,checkout
TU_690,spices,dairy
TU_690,dairy,dairy
TU_690,dairy,dairy
TU_690,dairy,dairy
TU_690,dairy,dairy
TU_690,dairy,dairy
TU_690,dairy,checkout
TU_690,checkout,checkout
TU_691,spices,spices
TU_691,spices,drinks
TU_691,drinks,drinks
TU_691,drinks,drinks
TU_691,drinks,drinks
TU_691,drinks,checkout
TU_691,checkout,checkout
TU_692,fruit,fruit
TU_692,fruit,fruit
TU_692,fruit,fruit
TU_692,fruit,fruit
TU_692,fruit,checkout
TU_692,checkout,checkout
TU_693,fruit,fruit
TU_693,fruit,fruit
TU_693,fruit,fruit
TU_693,fruit,fruit
TU_693,fruit,fruit
TU_693,fruit,fruit
TU_693,fruit,fruit
TU_693,fruit,dairy
TU_693,dairy,dairy
TU_693,dairy,dairy
TU_693,dairy,dairy
TU_693,dairy,dairy
TU_693,dairy,spices
TU_693,spices,spices
TU_693,spices,fruit
TU_693,fruit,checkout
TU_693,checkout,checkout
TU_694,fruit,fruit
TU_694,fruit,fruit
TU_694,fruit,fruit
TU_694,fruit,checkout
TU_694,checkout,checkout
TU_695,dairy,checkout
TU_695,checkout,checkout
TU_696,drinks,checkout
TU_696,checkout,checkout
TU_697,fruit,fruit
TU_697,fruit,checkout
TU_697,checkout,checkout
TU_698,fruit,checkout
TU_698,checkout,checkout
TU_699,spices,checkout
TU_699,checkout,checkout
TU_700,dairy,dairy
TU_700,dairy,checkout
TU_700,checkout,checkout
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,dairy
TU_701,dairy,checkout
TU_701,checkout,checkout
TU_702,drinks,drinks
TU_702,drinks,drinks
TU_702,drinks,drinks
TU_702,drinks,drinks
TU_702,drinks,drinks
TU_702,drinks,drinks
TU_702,drinks,drinks
TU_702,drinks,fruit
TU_702,fruit,dairy
TU_702,dairy,dairy
TU_702,dairy,dairy
TU_702,dairy,checkout
TU_702,checkout,checkout
TU_703,fruit,dairy
TU_703,dairy,dairy
TU_703,dairy,dairy
TU_703,dairy,checkout
TU_703,checkout,checkout
TU_704,spices,spices
TU_704,spices,spices
TU_704,spices,spices
TU_704,spices,fruit
TU_704,fruit,checkout
TU_704,checkout,checkout
TU_705,spices,drinks
TU_705,drinks,drinks
TU_705,drinks,drinks
TU_705,drinks,checkout
TU_705,checkout,checkout
TU_706,fruit,checkout
TU_706,checkout,checkout
TU_707,fruit,fruit
TU_707,fruit,fruit
TU_707,fruit,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,dairy
TU_707,dairy,spices
TU_707,spices,fruit
TU_707,fruit,fruit
TU_707,fruit,checkout
TU_707,checkout,checkout
TU_708,dairy,dairy
TU_708,dairy,dairy
TU_708,dairy,dairy
TU_708,dairy,drinks
TU_708,drinks,drinks
TU_708,drinks,drinks
TU_708,drinks,drinks
TU_708,drinks,spices
TU_708,spices,dairy
TU_708,dairy,drinks
TU_708,drinks,drinks
TU_708,drinks,drinks
TU_708,drinks,fruit
TU_708,fruit,drinks
TU_708,drinks,drinks
TU_708,drinks,checkout
TU_708,checkout,checkout
TU_709,fruit,drinks
TU_709,drinks,checkout
TU_709,checkout,checkout
TU_710,spices,spices
TU_710,spices,spices
TU_710,spices,drinks
TU_710,drinks,drinks
TU_710,drinks,fruit
TU_710,fruit,checkout
TU_710,checkout,checkout
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,dairy
TU_711,dairy,checkout
TU_711,checkout,checkout
TU_712,fruit,fruit
TU_712,fruit,fruit
TU_712,fruit,drinks
TU_712,drinks,drinks
TU_712,drinks,fruit
TU_712,fruit,fruit
TU_712,fruit,dairy
TU_712,dairy,dairy
TU_712,dairy,dairy
TU_712,dairy,dairy
TU_712,dairy,dairy
TU_712,dairy,dairy
TU_712,dairy,fruit
TU_712,fruit,fruit
TU_712,fruit,checkout
TU_712,checkout,checkout
TU_713,fruit,fruit
TU_713,fruit,checkout
